Station_ID1,Station_ID2,Station_ID3,Station_ID4,Station_ID5,Station_ID6,Station_ID7,Station_ID8,Station_ID9,Station_ID10,Station_ID11,Station_ID12,Station_ID13,Station_ID14,Station_ID15,Station_ID16,Station_ID17,Station_ID18,Station_ID19,Station_ID20,Station_ID21,Station_ID22,Station_ID23,Station_ID24,Station_ID25,Station_ID26,Station_ID27,Station_ID28,Station_ID29,Station_ID30,Station_ID31,Station_ID32
0.12222650377128398,0.12139762795321041,0.16015983018926344,0.3117908626663798,0.3795341938206592,0.17769147315993938,0.1163193057354359,0.11359127431266275,0.13909160577103288,0.16184747880513167,0.0,0.2318734215901387,0.10664535554704016,0.07949635733709473,0.11659980673718201,0.11335596692292495,0.14813474898859846,0.2569285329873605,0.3585219230264155,0.14375920695374786,0.11542403210555904,0.12836615248716526,0.13750630016590826,0.3009041207068831,0.28320705000194757,0.1286984828743362,0.050749847741549586,0.13910226346200147,0.1402279439024069,0.2842544931814587,0.24100714165435294,0.11440323696982099
0.05510393602438798,0.05483617750566382,0.06909238127440323,0.1033406894573052,0.3010842389990458,0.4172588475994949,0.05033564090909456,0.05586921584577472,0.06745748897758003,0.08448211274593334,0.17160316038673631,0.0,0.22337832381704456,0.1424652597995898,0.05355331280708775,0.0578240282745422,0.07314584849751264,0.09703757206985214,0.30978732926337144,0.3179032443680529,0.0639394718186676,0.06465185581797846,0.07121158728837627,0.1101180911584779,0.3642550451223135,0.19391859772702327,0.0828579860882141,0.07147548741376972,0.07208585468146714,0.1066101206344793,0.3191308818129151,0.15083595009617984
0.027066488313152073,0.0269596347100306,0.03177225536227103,0.06883927947723854,0.09371600300854661,0.2632728773646189,0.026567906790934008,0.027658601912615002,0.03111444283473691,0.04662857514194773,0.07065683623212872,0.1458784981970288,0.0,0.34901324855136734,0.027656807280850057,0.030506316298015777,0.041226651021325736,0.05141788718632153,0.08904212956513194,0.33038186270875436,0.03492893066156468,0.03458419576417001,0.049148098058374876,0.059661908324202546,0.09371072199381826,0.2755149719137755,0.20571950814470713,0.04186859186571334,0.049547699228851466,0.06050731082548212,0.09687662018882244,0.21000510516288776
0.031920439396694394,0.024363700341544232,0.02786144414627687,0.050623757017691874,0.07506285668897056,0.12095629639104444,0.026447131141512745,0.02633664149545418,0.028287428613006198,0.0380786755573875,0.055595100003904226,0.0868469469172999,0.2843518111472697,0.0,0.027313383687760158,0.027781499669534394,0.03546897141689139,0.04534483272624701,0.06430811967823896,0.1365608302581876,0.03445306008025217,0.02937150351892389,0.04071896773228292,0.04763345842672991,0.06721071795648498,0.14282207108282047,0.4671925444388678,0.03951280167338985,0.04207385160658938,0.049877139731321636,0.07055918838654363,0.13232926052668242
0.47826494202282366,0.5458490777451448,0.27340521113941985,0.11618607781928836,0.0645018022533691,0.027209139119282397,0.6547168073690937,0.5640042039953064,0.34008824046682473,0.1912214187668344,0.08553761124716364,0.04097323447624383,0.025636585995063306,0.02403364403936792,0.0,0.6695060089918587,0.2843608503070791,0.1445304883020892,0.07318498385261321,0.030535333033384515,0.6597025628662958,0.5139002537004881,0.26798949529793153,0.12275183427012948,0.06870758615911411,0.034141261506925674,0.028783245207101113,0.33322370816325164,0.27762447927846573,0.12793406013085595,0.06836004713968674,0.03798935220809651
0.4710589777222486,0.5616139797206414,0.2850651973165921,0.11522111768427318,0.061110256171747306,0.03094973118789409,0.5973612238744095,0.6636589206404484,0.4180035600087779,0.21562898678284526,0.08364103827278793,0.04654367903531291,0.02916265503613779,0.024434321417494097,0.6811970499211313,0.0,0.37012505624764425,0.13785087050264883,0.07241680436802791,0.03509538730003007,0.5900418765659149,0.5625514386107754,0.3179273101410999,0.12230742825328998,0.06560239022960618,0.03441563572210649,0.029117600801366224,0.31578424307825637,0.2802396842390491,0.1280205010515726,0.06835081112042413,0.03828033112856826
0.3042433418332967,0.32832986364021544,0.4605186529164558,0.19032109677943188,0.09185489160259303,0.05557857887360222,0.3512265844854624,0.364242571902216,0.5028637449657893,0.31324445872004836,0.14549451732300014,0.07549594966832601,0.049854697191997824,0.04057448238289667,0.32061198964593385,0.39909111858063484,0.0,0.20437755243740952,0.10932183182729871,0.055049467113568076,0.30350039348994917,0.3813375743399527,0.5566062954884521,0.18670992342721815,0.10526763930045774,0.05847526771789715,0.04273175120250258,0.406729239107704,0.49534527222787744,0.18379342764641382,0.09943624776803661,0.058668731826482357
0.16725934700863032,0.1791456566264956,0.2395513432931316,0.4168325921278948,0.19573698351060517,0.10807668866147556,0.18403657417674818,0.17844669853284106,0.19471650493710294,0.3626367602806749,0.2720228568516704,0.12663244797315013,0.06866508543324062,0.05945196856210799,0.18323115877482682,0.17485466485420062,0.20052675102602052,0.0,0.17029292109448949,0.09998460138308274,0.16626944475382666,0.1695406084067727,0.20363976144763068,0.4397771171005633,0.14318964709906418,0.09086690710009557,0.05133742339160587,0.1890423126759242,0.2034519637370994,0.45669957726902655,0.13408587120375098,0.08432817779707336
0.0864118424294535,0.09040632359796263,0.11371806177543403,0.1621378728006115,0.4653919530548727,0.24705854805683525,0.08890794044402187,0.1000889522522708,0.10303443906698853,0.11925119115832894,0.33430112130199957,0.3573660629988247,0.14600646121551586,0.09692482437157578,0.09867785127142095,0.09661614849077624,0.11281885232066695,0.14428204973608172,0.0,0.19348209630760105,0.09958169718454782,0.10090174535347163,0.10797514595690447,0.177366445456313,0.4875005693186527,0.13461565106513784,0.05934540515898567,0.11500835548541971,0.11248142803829925,0.1726376106103138,0.42355829142948553,0.11112581329821507
0.03369064626005098,0.03312354603251958,0.043304094912750085,0.07532200623324012,0.12787938055009196,0.46910353782984493,0.033421150475124076,0.03395645080208615,0.03934853584774337,0.05691929106936598,0.0919925008938903,0.2808521420521303,0.40635920220384536,0.22115917996379933,0.03643830845225724,0.040021164416900644,0.04891147015520257,0.07169010182043792,0.12971110428921523,0.0,0.042717345549184264,0.04486893532477465,0.04884486901705226,0.07877490067485036,0.15988220071498976,0.425723500757876,0.14341524822337076,0.05548863774708908,0.05222607868844827,0.07749590999578558,0.17178530090342156,0.3430024060072494
0.36378701287039095,0.42485066532739135,0.2708621773426835,0.11947251779558965,0.0738851303617847,0.036454685501320354,0.48835312205768067,0.45722035514324655,0.33604446732714544,0.18940719522764007,0.09272225159259598,0.0561252466719055,0.035688903481342835,0.03260422717329168,0.662250665612605,0.5813122310253672,0.2769472877060562,0.13694662894106466,0.08134944168914846,0.03961897436351057,0.0,0.6068311392242706,0.3039907944425515,0.12571738606052713,0.07718080102933476,0.04332340359585803,0.03675858983667014,0.45680775834144405,0.32941318472683595,0.12883137326201322,0.07795074681759914,0.04983775491862494
0.3481017931501996,0.3867139748888172,0.3058559735648202,0.13366998147654846,0.07702264012440634,0.03940478660424283,0.4346772868173099,0.4275399019860394,0.450722146226494,0.22002056054827782,0.11061824147272012,0.05878040102012855,0.037295406870817345,0.02849369793063839,0.5374141164137526,0.5715326161661918,0.37149140311751716,0.14758926762572733,0.08584469158944846,0.04424244545604995,0.6231190844038774,0.0,0.4020763056766997,0.13686499166497437,0.08823838030614212,0.04466688425462717,0.03367486939447911,0.4694311451870625,0.38071134514488614,0.143586349903836,0.08545939618738124,0.050730950416469495
0.2362421794205702,0.2518673760233656,0.37971827807945563,0.18669235337851756,0.08758622007214956,0.05837686057122092,0.27159407746868663,0.277646705317924,0.33987579191473916,0.3291826222112994,0.13382589943011935,0.0763082246951289,0.06421221482824829,0.050095785772680514,0.29649289408261165,0.33953848510245666,0.5402073092843971,0.20542378403091316,0.10544268951354384,0.05744200760996349,0.321391833019796,0.3984638127625028,0.0,0.18514916018533698,0.09625978167861528,0.07119254323065648,0.05267691413663765,0.4249253487408807,0.6543845022570847,0.18380865214808811,0.09537420105953576,0.07141620146128747
0.13467399272900205,0.14604238342121437,0.19478691678330617,0.39549931818068473,0.22207216795032894,0.12369187330797221,0.1554439201850871,0.14411357895215643,0.15883779667179673,0.2527034028372466,0.307838468596928,0.15133476700293527,0.08499897798596057,0.06397109548186572,0.15722898146010683,0.15538053270250743,0.18341114078749637,0.42846150181541964,0.20587529916677397,0.11510404705789072,0.15154197612850126,0.1569859336847897,0.18346129883202342,0.0,0.172584226783149,0.09351811433714699,0.058493324085270866,0.17372164048955457,0.18306386810126304,0.6177696235269097,0.16259943809097038,0.09609066891381399
0.07673919921481989,0.08283648577945264,0.10335541650771855,0.12670300451950328,0.40289506589789414,0.2846887398901387,0.08092741924399088,0.08826337484457747,0.09888846529040546,0.11200100534806323,0.250614660555514,0.40664751466240234,0.15588409356977867,0.1021985005174462,0.09119053664946877,0.08676072459195402,0.10672095377231561,0.12040257056974779,0.47688687116435213,0.22535907057585952,0.09275651919723663,0.10020356517868567,0.09758315625082778,0.14354775851484283,0.0,0.14077174005175455,0.06449811387951435,0.11058906939394175,0.10405857630414317,0.14220356509202575,0.5422821937778686,0.10929593369589011
0.032535343044540456,0.032625010610032625,0.044489601707539794,0.07263567926543996,0.08359855513397638,0.2878009372590812,0.036020595033241495,0.03372875864991154,0.04256497543668106,0.051709394100596696,0.08329475979453987,0.1562610895964922,0.331119896458113,0.2310158185825235,0.03953316915849232,0.03897828368156012,0.05164421174514065,0.0667555007728568,0.08721411648415109,0.4083012019071972,0.045366919260003614,0.044898387484778784,0.05807424751310001,0.06696839617953407,0.09331036406292885,0.0,0.15243148281238694,0.05418340972052664,0.06062216015730567,0.0687013208619103,0.09560421167123247,0.5111348915060686
0.02537742326058398,0.022454108965903337,0.027498459427827394,0.04193094827211404,0.05262988358354946,0.0762335749295002,0.025928697512449438,0.02526824001448285,0.028074902701445463,0.03000989544425172,0.03990633332695165,0.057533476157286184,0.16416737856053817,0.47269160856930326,0.028683019182741944,0.029075035807852014,0.03508014272622246,0.03975197668358523,0.04408609246309521,0.08726493911716338,0.03427738621494097,0.031078215349537266,0.04007821325368913,0.04366090086027873,0.046961516169582586,0.0913740860768554,0.0,0.037639436668931214,0.04196050036708404,0.04609573793970928,0.055113361603744776,0.10147497107699766
0.2221718361085866,0.24147346563367755,0.31658127077233056,0.15540172507645839,0.09457908179453114,0.05977909660607591,0.26810367123662926,0.2518139366752732,0.35315185975458807,0.22347125153321332,0.13537725613414842,0.07440454900064139,0.05046888524480888,0.04683142391230844,0.35481643668423196,0.3327262602618204,0.38866619751758846,0.18559482490455725,0.11395574467152149,0.06474947276407231,0.4654291128739667,0.4583692864254211,0.4207879661524006,0.17054783153688652,0.11228945635676447,0.06340095047405665,0.04700576740961738,0.0,0.5115167333556199,0.18015478742857466,0.11666278253414396,0.06702143714200096
0.21218414152310683,0.23165681120319706,0.36547751329852624,0.18940307548246166,0.09495908592550217,0.06438710442912257,0.2399213300726098,0.23795594277737014,0.3037177562345995,0.2934174471062134,0.13990489057736477,0.07949647624796827,0.06579006776914784,0.053088931060221584,0.30507260673807435,0.3046134780559682,0.47559836286091733,0.20566394421512577,0.11500262495633987,0.06413814067363287,0.3440452465241395,0.3757917961267086,0.6505269022931977,0.18662457505882227,0.10746131429440317,0.07732560457235921,0.05614045570158514,0.5145871228038855,0.0,0.19613119212150443,0.10258746779155108,0.07930530641175063
0.12669690869188197,0.13749300419755295,0.18772637184821234,0.3583751206321715,0.2149021681973357,0.12215571410058795,0.14624585977059096,0.13682775344177722,0.15756110660855172,0.2592987147455096,0.2898739220302602,0.14459538623394924,0.08675079827091339,0.06798928214225487,0.1615200902823808,0.1602850570354531,0.18103888641605587,0.44285134045975694,0.19897216389193095,0.11364552187429412,0.15390245346020426,0.16228076266349778,0.18200333235021404,0.6149876450705056,0.16963324388228535,0.09787813520265626,0.06501961208670043,0.1813789268197951,0.18988520688524635,0.0,0.16038127678554698,0.10166221165982355
0.07483585796491332,0.08568440747488837,0.09659777525211802,0.11063931316520506,0.3520437701193075,0.2771185474970744,0.08420939232524752,0.08881799859699169,0.09403158482085597,0.10823501937582067,0.20933825854336308,0.3535873557446402,0.16382784607676276,0.10891584883400422,0.09168438600478485,0.09044624295938056,0.10261973092727433,0.11458584642002145,0.40568455405677045,0.23915177661587197,0.09461951891884374,0.0987301008904162,0.09735650444599428,0.1351032726864758,0.5335291686640296,0.14644479440151886,0.0829203369112913,0.11367973429531159,0.10063377136856459,0.13439437506734214,0.0,0.11215406985220112
0.0338390122621298,0.03505317988311772,0.04593398451743329,0.07580676874339903,0.07240937760100369,0.25022271580341987,0.041693027619262045,0.03932255260331407,0.04804510621527665,0.05139935151247852,0.077896405362406,0.12190580486407734,0.2617671505022623,0.21716432935848828,0.04443684574064898,0.04387838113260135,0.05370876241757132,0.06505992921368978,0.07629322018517529,0.32149152003326287,0.052923869617030356,0.05198941064063786,0.05998169488010326,0.07041445327738151,0.07690688663165277,0.5041837913561026,0.17641450901691852,0.05857522155119149,0.06375935376882641,0.07258871382769433,0.07767523642396164,0.0
